%  Data file recorded 2015/2/28  16:7:3
%  Stride Frequency         = [2, 2]
%  Lead In /Lead Out        = 
%  Deltas (Fractional)      = [0.25, 0.25, 0.25],[0.25, 0.25, 0.25]
%  Phase                    = 32768
%  Experiment.py 
%  Motor Gains    = [1800, 100, 200, 0, 200, 1800, 100, 200, 0, 200]
% Columns: 
% time | Right Leg Pos | Left Leg Pos | Commanded Right Leg Pos | Commanded Left Leg Pos | DCR | DCL | GyroX | GryoY | GryoZ | AX | AY | AZ | RBEMF | LBEMF | VBatt
1908908,3071428,4481000,3072917,4481941,552,1185,1464,1890,-2262,-752,-1080,3080,17,13,804
1909909,3071556,4481120,3073048,4482072,1053,940,1496,1880,-2268,-794,-1188,3071,31,14,812
1910910,3071704,4481244,3073179,4482203,796,893,1537,1902,-2274,-565,-1100,3089,34,28,811
1911911,3071828,4481352,3073310,4482334,1099,1103,1614,1928,-2260,-870,-1108,2949,18,17,814
1912912,3071956,4481432,3073441,4482465,1050,1475,1666,2000,-2213,-555,-844,3547,30,18,808
1913913,3072120,4481516,3073572,4482596,586,1447,1705,2033,-2171,-460,-616,3341,17,5,803
1914914,3072280,4481616,3073703,4482727,624,1261,1743,2089,-2125,-817,-559,3493,24,21,808
1915915,3072408,4481708,3073834,4482858,1025,1378,1785,2137,-2074,-600,-517,3003,31,19,811
1916916,3072520,4481816,3073965,4482989,1234,1188,1795,2219,-2022,-470,-498,3572,20,8,804
1917917,3072652,4481892,3074096,4483120,983,1612,1787,2307,-1962,-356,-251,3341,23,14,804
1918918,3072792,4481984,3074227,4483251,879,1429,1786,2372,-1904,-324,-147,3200,33,6,801
1919919,3072928,4482112,3074358,4483382,927,981,1794,2396,-1832,-342,-21,3203,19,14,807
1920920,3073068,4482228,3074489,4483513,873,1137,1793,2387,-1776,-434,-183,3193,30,23,812
1921921,3073224,4482344,3074620,4483644,663,1145,1799,2404,-1719,-504,-121,3009,26,12,810
1922922,3073328,4482420,3074751,4483775,1325,1669,1792,2385,-1686,-55,46,2998,33,17,813
1923923,3073456,4482512,3074882,4483906,1026,1486,1787,2309,-1644,-517,-77,3249,20,4,797
1924924,3073592,4482600,3075013,4484037,924,1555,1762,2298,-1594,-1303,-225,3054,17,10,801
1925925,3073736,4482692,3075144,4484168,818,1522,1756,2276,-1575,-105,-177,2621,27,9,804
1926926,3073864,4482788,3075275,4484299,1020,1488,1733,2190,-1572,-339,-185,2672,25,7,806
1927927,3073988,4482900,3075406,4484430,1073,1296,1723,2102,-1547,-567,-462,2469,32,8,804
1928928,3074116,4483016,3075537,4484561,1024,1252,1720,1966,-1519,-534,-539,2206,17,13,805
1929929,3074252,4483112,3075668,4484692,923,1519,1724,1800,-1535,390,-701,2360,19,13,807
1930930,3074380,4483216,3075799,4484823,1024,1431,1775,1678,-1526,-114,-471,2861,25,15,805
1931931,3074508,4483304,3075930,4484954,1025,1650,1816,1583,-1484,-602,-158,2753,24,22,804
1932932,3074612,4483404,3076061,4485085,1337,1513,1777,1458,-1449,-206,91,2667,21,17,801
1933933,3074732,4483528,3076192,4485216,1142,1216,1694,1282,-1391,-106,-91,3030,21,22,799
1934934,3074856,4483624,3076323,4485347,1095,1582,1596,1116,-1354,-148,-284,2917,16,25,806
1935935,3074956,4483724,3076454,4485478,1409,1546,1477,962,-1332,-236,16,3234,29,23,801
1936936,3075080,4483840,3076585,4485609,1113,1353,1385,799,-1295,345,349,3141,28,9,798
1937937,3075180,4483924,3076716,4485740,1427,1774,1297,712,-1233,294,-20,3159,26,9,804
1938938,3075272,4484028,3076847,4485871,1544,1535,1227,667,-1154,-123,86,3401,26,14,794
1939939,3075372,4484132,3076978,4486002,1457,1547,1194,629,-1064,-5,60,3652,15,6,793
1940940,3075476,4484228,3077109,4486133,1419,1663,1169,535,-1001,429,-35,3213,29,12,795
1941941,3075560,4484336,3077240,4486264,1690,1524,1166,428,-961,40,344,3492,13,13,795
1942942,3075696,4484452,3077371,4486395,1038,1430,1130,354,-918,-145,497,4091,13,23,793
1943943,3075780,4484548,3077502,4486526,1709,1696,1095,239,-872,-785,348,3443,27,23,803
1944944,3075856,4484660,3077633,4486657,1833,1504,1100,51,-825,18,335,3440,14,18,791
1945945,3075968,4484764,3077764,4486788,1392,1616,1081,-173,-752,-617,472,4099,25,24,791
1946946,3076072,4484880,3077895,4486919,1504,1474,1030,-339,-745,-980,923,3439,17,13,794
1947947,3076152,4484972,3078026,4487050,1826,1791,971,-582,-780,319,967,2879,11,18,797
1948948,3076264,4485076,3078157,4487181,1434,1653,870,-804,-791,-738,962,3229,20,11,788
1949950,3076340,4485196,3078288,4487312,1910,1457,743,-1057,-824,414,1183,2699,9,21,795
1951951,3076528,4485404,3078550,4487574,1642,1382,495,-1293,-927,-477,1206,2835,19,26,786
1952953,3076596,4485484,3078681,4487705,2070,2005,432,-1356,-945,395,609,3661,17,21,796
1953953,3076692,4485596,3078812,4487836,1735,1613,366,-1391,-927,151,542,3921,17,18,780
1954954,3076796,4485724,3078943,4487967,1648,1414,361,-1399,-887,107,351,3929,16,10,792
1955955,3076860,4485836,3079074,4488098,2177,1623,345,-1369,-845,273,298,4228,9,13,795
1956956,3076936,4485936,3079205,4488229,2052,1787,309,-1323,-827,719,322,4174,24,25,785
1957957,3077044,4486028,3079336,4488360,1662,1904,289,-1246,-780,264,275,4132,15,18,784
1958958,3077144,4486148,3079467,4488491,1775,1559,271,-1182,-754,-58,480,4388,23,22,789
1959959,3077220,4486244,3079598,4488622,2101,1875,286,-1139,-740,125,589,4470,24,6,792
1960960,3077336,4486332,3079729,4488753,1607,1993,294,-1112,-696,-271,512,4547,10,21,780
1961961,3077376,4486444,3079860,4488884,2597,1703,320,-1103,-627,-991,497,4575,14,19,788
1962962,3077412,4486524,3079991,4489015,2689,2125,358,-1135,-578,-981,763,4692,7,6,774
1963963,3077496,4486620,3080122,4489146,2111,1941,359,-1185,-541,-1093,828,4849,-19,12,767
1964964,3077596,4486748,3080253,4489277,1924,1542,365,-1238,-535,-1162,1103,4640,-4,12,780
1965965,3077660,4486836,3080384,4489408,2404,2062,368,-1270,-576,-967,1579,4691,19,22,789
1966966,3077736,4486944,3080515,4489539,2278,1822,344,-1277,-622,-1127,1686,4617,1,19,773
1967967,3077784,4487048,3080646,4489670,2665,1884,317,-1245,-625,-797,1392,4603,-9,21,779
1968968,3077800,4487136,3080777,4489801,3116,2103,294,-1160,-633,-524,1348,4530,-4,15,769
1969969,3077868,4487272,3080908,4489932,2493,1501,294,-1011,-660,-987,1613,4513,-25,12,756
1970970,3077960,4487368,3081039,4490063,2211,2017,297,-831,-677,-258,1588,4550,-72,26,777
1971971,3078044,4487468,3081170,4490194,2332,1980,311,-662,-695,-34,1644,4517,2,18,776
1972972,3078128,4487576,3081301,4490325,2353,1891,376,-520,-701,-312,1722,4359,14,22,775
1973973,3078212,4487664,3081432,4490456,2374,2160,428,-402,-644,-259,1040,4278,10,24,776
1974974,3078260,4487804,3081563,4490587,2861,1506,501,-277,-570,-445,1187,4501,8,20,772
1975975,3078316,4487924,3081694,4490718,2794,1761,576,-129,-502,-409,1386,4551,0,9,768
1976976,3078416,4488028,3081825,4490849,2258,1973,645,17,-428,-401,1224,4406,-43,20,768
1978978,3078552,4488244,3082096,4491120,2868,2048,767,235,-279,-361,1468,4722,17,19,774
1979979,3078640,4488364,3082227,4491251,2487,1803,825,309,-203,-619,1194,4600,-4,17,765
1980983,3078708,4488480,3082358,4491382,2766,1861,871,382,-140,-875,1154,4574,-51,22,775
1981981,3078728,4488584,3082489,4491513,3414,2023,906,454,-90,-377,1243,4633,-7,16,768
1982982,3078804,4488716,3082620,4491644,2738,1672,927,536,-74,-749,1273,4657,-23,28,747
1983983,3078920,4488832,3082751,4491775,2246,1879,943,593,-62,-506,1347,4561,-269,32,773
1984984,3079028,4488928,3082882,4491906,2356,2145,963,666,-87,-361,1669,4735,-13,16,778
1985985,3079128,4489056,3083013,4492037,2470,1747,995,702,-122,-625,1856,4617,6,11,774
1986986,3079220,4489144,3083144,4492168,2588,2265,1020,719,-92,-781,1232,4606,7,12,776
1987987,3079276,4489252,3083275,4492299,3071,2027,1022,770,-54,-268,1304,5025,-10,19,768
1988988,3079360,4489364,3083406,4492430,2743,1985,1051,859,-53,-494,1759,4985,-8,15,757
1989989,3079512,4489456,3083537,4492561,1883,2252,1072,908,-54,-510,1730,4672,-66,23,767
1990990,3079596,4489580,3083668,4492692,2754,1855,1099,922,-35,-425,1473,4621,-4,25,778
1991991,3079700,4489696,3083799,4492823,2517,1963,1137,948,-4,-368,1783,4699,14,14,767
1992992,3079816,4489784,3083930,4492954,2373,2332,1176,1001,50,-335,1428,4401,-8,26,772
1993993,3079936,4489908,3084061,4493085,2329,1885,1232,1071,115,-334,1244,4375,8,18,771
1994994,3080048,4490012,3084192,4493216,2438,2148,1278,1120,224,-686,1772,4375,19,4,777
1995995,3080236,4490112,3084323,4493347,1463,2211,1340,1102,392,-2435,1041,3956,13,18,768
1996996,3080372,4490200,3084454,4493478,2111,2380,1387,678,456,-583,992,2777,28,20,785
1997997,3080508,4490300,3084585,4493609,2109,2245,1311,75,431,2346,1818,2002,33,-1,775
1998998,3080696,4490452,3084716,4493740,1434,1585,1088,-159,332,2012,2434,3224,24,0,778
1999999,3080852,4490576,3084847,4493871,1824,1938,810,-59,210,1088,1919,2631,37,18,797
2001000,3081012,4490712,3084978,4494002,1761,1786,532,209,161,945,1915,3175,44,12,787
2002001,3081196,4490820,3085109,4494133,1439,2147,393,289,215,423,1300,2314,39,20,788
2003002,3081352,4490920,3085240,4494264,1778,2261,401,273,340,687,848,3729,40,24,786
2004004,3081484,4491048,3085371,4494395,2078,1912,562,308,425,1659,528,4860,29,7,781
2005004,3081628,4491176,3085502,4494526,1923,1915,841,510,485,426,475,5252,24,14,782
2006005,3081796,4491308,3085633,4494657,1607,1864,1062,630,538,399,282,4967,33,16,784
2007006,3081916,4491440,3085764,4494788,2212,1864,1173,591,523,757,1328,4891,22,12,787
2008007,3082072,4491544,3085895,4494919,1752,2227,1204,517,454,-477,1759,4417,31,22,780
2009008,3082216,4491660,3086026,4495050,1896,2083,1142,412,428,-376,2000,4533,24,17,780
2010009,3082328,4491776,3086157,4495181,2305,2090,1021,277,415,-332,1886,4242,25,9,781
2011010,3082448,4491876,3086288,4495312,2210,2304,898,222,396,-515,2230,4359,22,8,776
2012011,3082624,4492000,3086419,4495443,1490,2008,777,134,384,-924,2194,3648,15,15,775
2013012,3082796,4492116,3086550,4495574,1523,2114,671,41,394,-458,1884,3748,34,13,789
2014013,3082956,4492248,3086681,4495705,1660,1915,569,-50,413,-764,2091,3503,42,18,787
2015014,3083100,4492400,3086812,4495836,1855,1655,457,-134,473,-1013,1347,3346,30,19,789
2016015,3083232,4492532,3086943,4495967,2005,1905,354,-223,548,-526,1678,3590,34,10,790
2017016,3083368,4492684,3087074,4496098,1953,1647,257,-324,607,-892,1901,3490,27,29,784
2018017,3083540,4492808,3087205,4496229,1485,2000,182,-401,669,-424,1727,3284,25,18,787
2019018,3083708,4492928,3087336,4496360,1520,2055,153,-448,686,-656,2256,3456,28,29,789
2020019,3083856,4493080,3087467,4496491,1762,1646,174,-352,681,-39,1872,3523,25,22,787
2021020,3084024,4493200,3087598,4496622,1496,2051,215,-260,684,649,1617,3195,39,10,789
2022021,3084172,4493340,3087729,4496753,1740,1797,283,-106,689,117,1129,3455,35,20,788
2023022,3084332,4493492,3087860,4496884,1577,1639,358,-28,689,602,1447,3216,29,7,789
2024023,3084492,4493616,3087991,4497015,1564,1992,460,47,703,701,1600,3344,25,17,793
2025025,3084676,4493772,3088122,4497146,1242,1581,549,125,696,230,1774,3772,32,13,789
2026025,3084808,4493920,3088253,4497277,1891,1675,630,260,708,125,1414,3690,25,12,799
2027026,3084964,4494076,3088384,4497408,1580,1564,661,427,745,104,1932,4313,24,29,788
2028027,3085136,4494224,3088515,4497539,1363,1656,660,571,740,12,2263,4306,38,23,796
2029028,3085300,4494380,3088646,4497670,1449,1545,642,624,725,-325,2827,4114,42,22,795
2030029,3085472,4494532,3088777,4497801,1331,1587,601,639,710,-923,2759,3936,42,17,797
2031030,3085652,4494692,3088908,4497932,1210,1474,587,637,736,-1119,2974,4054,36,18,798
2032031,3085804,4494828,3089039,4498063,1551,1772,531,660,771,-974,2631,4085,31,15,801
2033032,3085972,4494972,3089170,4498194,1335,1667,466,697,803,-1382,2689,4203,38,16,792
2034033,3086128,4495132,3089301,4498325,1475,1455,409,651,849,-1629,2778,3677,38,22,796
2035034,3086260,4495284,3089432,4498456,1774,1545,345,625,893,-1294,2192,3740,34,24,798
2036035,3086444,4495452,3089563,4498587,1101,1330,305,562,930,-1272,2197,3495,33,33,792
2037042,3086596,4495600,3089694,4498718,1493,1573,282,558,956,-1088,1898,3416,35,25,803
2038037,3086768,4495772,3089825,4498849,1225,1255,306,578,959,-782,1739,3237,30,18,797
2039038,3086944,4495940,3089956,4498980,1155,1289,360,628,967,-445,1667,3342,42,30,804
2040039,3087120,4496096,3090087,4499111,1135,1428,429,727,963,-483,1332,3013,27,34,805
2041040,3087292,4496264,3090218,4499242,1168,1262,507,820,979,-151,1354,2972,27,30,803
2042041,3087496,4496424,3090349,4499373,736,1349,607,927,965,141,1372,2917,34,25,805
2043042,3087644,4496600,3090480,4499504,1429,1131,680,1020,949,177,1327,2860,40,34,809
2044043,3087792,4496796,3090611,4499635,1422,852,749,1137,943,433,1493,2848,25,20,803
2045061,3087944,4496964,3090742,4499766,1363,1186,807,1267,934,353,1586,2940,21,36,807
2046045,3088136,4497128,3090873,4499897,836,1221,853,1394,934,208,1952,3052,39,35,803
2047046,3088308,4497272,3091004,4500028,1068,1467,871,1506,933,473,2313,3075,28,26,810
2048048,3088480,4497456,3091135,4500159,1051,943,883,1591,911,-234,2691,2966,42,26,801
2049048,3088656,4497628,3091266,4500290,981,1075,877,1673,889,-580,2453,3044,29,28,809
2050049,3088832,4497812,3091397,4500421,962,903,854,1696,893,-644,2720,3199,41,35,809
2051050,3088992,4497992,3091528,4500552,1149,932,810,1658,884,-862,2599,3028,24,21,810
2052051,3089144,4498184,3091659,4500683,1241,755,753,1599,875,-1642,2636,3234,31,35,809
2053052,3089304,4498376,3091790,4500814,1128,728,702,1516,864,-1265,2494,3097,39,35,810
2054053,3089456,4498540,3091921,4500945,1219,1063,667,1410,867,-1321,2552,3118,34,21,811
2055054,3089640,4498712,3092052,4501076,795,946,665,1338,845,-1250,2447,3245,41,33,808
2056055,3089832,4498884,3092183,4501207,670,928,680,1268,832,-1344,2153,2937,31,26,813
2057056,3090008,4499060,3092314,4501338,850,859,717,1269,816,-955,2060,3209,32,28,816
2058057,3090212,4499256,3092445,4501469,468,580,767,1343,802,-1096,1747,2939,37,27,815
2059058,3090372,4499416,3092576,4501600,1005,1018,834,1426,809,-612,1271,2678,40,31,820
2060059,3090552,4499588,3092707,4501731,734,850,908,1490,805,-467,1441,2594,40,36,810
2061060,3090716,4499764,3092838,4501862,920,780,958,1580,798,-261,947,2483,30,35,814
2062061,3090888,4499944,3092969,4501993,802,709,999,1639,780,128,1083,2312,22,36,814
2063062,3091036,4500136,3093100,4502124,1095,532,1026,1713,753,68,985,2369,32,24,816
2064063,3091220,4500320,3093231,4502255,621,610,1043,1731,719,79,1093,2107,39,23,814
2065064,3091400,4500492,3093362,4502386,650,742,1056,1760,680,-226,1078,2239,34,32,819
2066065,3091576,4500704,3093493,4502517,681,206,1087,1729,636,-210,1251,1949,27,28,818
2067066,3091736,4500896,3093624,4502648,868,429,1078,1701,623,-321,1302,2142,24,28,821
2068067,3091880,4501072,3093755,4502779,1062,610,1056,1631,614,-371,1153,1888,41,35,818
2069068,3092076,4501248,3093886,4502910,384,590,996,1540,574,-939,1448,2112,40,35,814
2070069,3092248,4501432,3094017,4503041,666,468,942,1424,523,-632,1547,2115,26,34,821
2071070,3092424,4501628,3094148,4503172,596,289,877,1310,448,-1005,1773,2182,34,35,819
2073072,3092760,4502008,3094410,4503434,715,337,763,1082,329,-938,1314,2117,30,36,819
2074073,3092952,4502168,3094541,4503565,338,674,684,953,312,-1034,1581,2271,25,24,821
2075074,3093136,4502340,3094672,4503696,415,506,631,853,285,-1046,1465,2279,40,36,821
2076075,3093316,4502536,3094803,4503827,443,178,571,755,219,-1247,1596,2213,29,23,822
2077076,3093492,4502736,3094934,4503958,473,99,580,630,146,-1369,852,1767,28,32,824
2078077,3093676,4502944,3095065,4504089,350,-35,578,443,109,-1509,610,1471,34,26,824
2079078,3093860,4503100,3095196,4504220,328,604,603,263,106,-1237,-180,1591,39,29,825
2080079,3094064,4503264,3095327,4504351,46,489,556,180,122,-324,-382,1942,34,26,822
2081080,3094248,4503444,3095458,4504482,272,268,521,109,166,-351,-394,1522,28,33,825
2082081,3094408,4503624,3095589,4504613,559,246,499,21,199,-432,-216,1682,28,35,825
2083082,3094588,4503808,3095720,4504744,288,173,514,-104,215,-813,-488,1330,28,36,823
2084083,3094776,4503992,3095851,4504875,163,150,519,-113,218,235,-334,2198,28,38,825
2085084,3094976,4504164,3095982,4505006,-17,282,402,-59,203,549,508,2626,39,24,826
2086085,3095144,4504348,3096113,4505137,366,108,263,-140,150,-192,144,725,28,35,826
2087086,3095292,4504524,3096244,4505268,609,189,224,-224,63,-379,131,1442,33,34,825
2088087,3095484,4504688,3096375,4505399,33,325,90,-398,-26,730,224,1778,29,25,823
2089088,3095668,4504824,3096506,4505530,110,673,-135,-657,-84,-1513,0,2147,44,24,827
2091090,3095944,4505128,3096768,4505792,804,504,-513,-1077,-202,-649,-78,1833,38,22,822
2092091,3096120,4505280,3096899,4505923,184,445,-681,-1294,-273,-1077,198,1906,31,30,818
2093092,3096276,4505436,3097030,4506054,423,384,-803,-1617,-339,-1501,36,1907,27,27,824
2094093,3096440,4505600,3097161,4506185,308,270,-881,-1937,-398,-1579,-355,1464,32,33,823
2095094,3096600,4505756,3097292,4506316,346,359,-928,-2106,-440,-1938,-632,1607,31,35,823
2096095,3096772,4505916,3097423,4506447,178,296,-1028,-2311,-440,-1529,-806,1760,37,35,824
2097096,3096952,4506064,3097554,4506578,56,438,-1155,-2400,-427,-1365,-743,2245,34,22,825
2098098,3097116,4506208,3097685,4506709,242,483,-1242,-2513,-431,-1438,-668,1707,31,22,825
2099098,3097288,4506320,3097816,4506840,124,891,-1319,-2560,-445,-978,-537,1992,34,32,824
2100099,3097440,4506468,3097947,4506971,364,434,-1405,-2683,-475,-472,-311,2104,40,19,820
2101100,3097600,4506612,3098078,4507102,252,478,-1493,-2763,-512,-752,-482,2095,35,33,823
2102101,3097768,4506740,3098209,4507233,135,679,-1591,-2858,-537,-1115,-503,2229,24,22,824
2103102,3097916,4506888,3098340,4507364,379,422,-1720,-2896,-556,-1002,-428,2319,34,19,822
2104103,3098040,4507032,3098480,4507504,686,470,-1922,-2945,-597,-911,-304,2624,26,20,823
2105104,3098192,4507172,3098611,4507635,327,516,-2093,-3019,-681,-1155,-250,2075,22,27,820
2106105,3098320,4507304,3098742,4507766,628,617,-2281,-3053,-766,-1139,92,2981,20,20,823
2107106,3098436,4507440,3098873,4507897,785,564,-2487,-3040,-818,-1114,-74,3361,29,19,819
2108107,3098564,4507544,3099004,4508028,636,976,-2704,-2970,-871,-1307,-403,4085,24,22,818
2109109,3098688,4507684,3099135,4508159,689,522,-2890,-2900,-899,-1144,-470,3883,21,17,815
2110109,3098828,4507804,3099266,4508290,485,777,-3073,-2773,-927,-1100,-379,4283,22,28,819
2111110,3098968,4507924,3099397,4508421,481,782,-3263,-2750,-966,-1584,-596,4182,23,27,818
2112111,3099092,4508040,3099528,4508552,684,839,-3416,-2855,-985,-2120,-619,3588,34,30,819
2113112,3099220,4508156,3099659,4508683,635,845,-3533,-2963,-1012,-1982,-739,3773,32,29,816
2114113,3099336,4508300,3099790,4508814,792,489,-3650,-3043,-1029,-2061,-852,3723,17,26,816
2115114,3099440,4508424,3099921,4508945,954,742,-3758,-3044,-1041,-2397,-1006,3727,17,26,818
2116117,3099552,4508540,3100052,4509076,862,849,-3832,-3011,-1060,-2112,-1080,3807,24,32,814
2117116,3099660,4508672,3100183,4509207,922,649,-3953,-2971,-1085,-2170,-774,3928,26,28,811
2118117,3099760,4508808,3100314,4509338,1036,596,-4045,-2842,-1134,-1841,-769,4209,26,28,815
2119118,3099884,4508948,3100445,4509469,739,542,-4158,-2706,-1148,-1713,-697,4594,28,26,815
2120119,3100016,4509060,3100576,4509600,639,901,-4223,-2555,-1205,-823,-146,4938,23,16,818
2121120,3100132,4509176,3100707,4509731,845,857,-4214,-2364,-1345,-640,480,5622,22,22,817
2122121,3100252,4509296,3100838,4509862,800,812,-4138,-2029,-1492,173,-555,7973,14,32,814
2123122,3100368,4509448,3100969,4509993,857,403,-4000,-1660,-1534,1295,-561,8908,28,25,814
2124123,3100472,4509568,3101100,4510124,1018,808,-3786,-1404,-1548,-832,-837,9158,14,17,819
2125124,3100564,4509692,3101231,4510255,1187,761,-3540,-1271,-1507,-2592,-625,9121,17,22,813
2126125,3100676,4509788,3101362,4510386,945,1127,-3333,-1322,-1460,-928,397,8990,12,14,810
2127126,3100792,4509892,3101493,4510517,902,1039,-3225,-1233,-1464,-1452,681,9267,23,13,809
2128127,3100892,4510012,3101624,4510648,1115,844,-3065,-1092,-1569,-1653,1042,8953,26,12,811
2129128,3101016,4510096,3101755,4510779,818,1315,-3019,-1000,-1644,-686,1208,9523,32,14,811
2130129,3101112,4510212,3101886,4510910,1184,921,-2967,-1074,-1652,-867,1064,8503,32,12,808
2131130,3101240,4510320,3102017,4511041,785,1031,-2877,-1111,-1687,-672,747,8008,33,19,810
2132131,3101372,4510428,3102148,4511172,735,1041,-2817,-1134,-1705,-891,827,7650,29,13,812
2133132,3101484,4510540,3102279,4511303,993,1000,-2777,-1053,-1711,-221,656,7243,34,16,813
2134133,3101584,4510644,3102410,4511434,1156,1112,-2728,-930,-1770,92,661,6815,25,10,810
2135134,3101716,4510732,3102541,4511565,756,1331,-2626,-730,-1854,410,542,6715,19,11,807
2136135,3101808,4510840,3102672,4511696,1273,1091,-2508,-505,-1929,1165,100,6929,19,12,808
2137136,3101924,4510932,3102803,4511827,980,1308,-2319,-267,-1999,902,-310,6929,29,16,804
2138137,3102020,4511028,3102934,4511958,1245,1273,-2077,-43,-2032,505,-555,7525,24,24,807
2139138,3102116,4511108,3103065,4512089,1262,1496,-1798,172,-2040,1203,-892,8178,13,12,802
2140144,3102228,4511220,3103196,4512220,1070,1105,-1501,389,-2081,694,-1169,7786,28,8,801
2141140,3102348,4511296,3103327,4512351,975,1579,-1196,521,-2088,516,-1668,7553,22,21,807
2142141,3102440,4511408,3103458,4512482,1342,1137,-943,618,-2093,1022,-1941,7283,15,19,802
2143142,3102536,4511512,3103589,4512613,1307,1249,-705,633,-2108,-40,-2059,6633,14,10,804
2144143,3102636,4511580,3103720,4512744,1271,1727,-531,550,-2083,485,-2297,6392,27,23,803
2145144,3102720,4511672,3103851,4512875,1492,1444,-407,453,-2063,304,-2224,6596,25,11,795
2146145,3102844,4511744,3103982,4513006,995,1720,-375,290,-2071,174,-2324,5865,22,8,798
2147146,3102936,4511860,3104113,4513137,1412,1177,-374,21,-2071,218,-2329,5245,20,24,800
2148147,3103044,4511968,3104244,4513268,1222,1287,-394,-283,-2041,587,-1957,5630,28,8,802
2149148,3103132,4512064,3104375,4513399,1492,1453,-409,-511,-2046,451,-1452,6482,17,29,804
2150149,3103208,4512168,3104506,4513530,1666,1365,-377,-600,-2059,280,-1485,6995,12,13,798
2151151,3103320,4512288,3104637,4513661,1224,1170,-300,-546,-2086,1464,-1588,7491,13,23,797
2152151,3103460,4512384,3104768,4513792,870,1485,-206,-301,-2078,2151,-1793,7814,31,28,806
2153152,3103600,4512504,3104899,4513923,866,1190,-25,16,-2106,2118,-1814,7255,24,13,805
2154161,3103744,4512600,3105030,4514054,811,1505,216,329,-2115,2176,-2393,6446,31,14,809
2155154,3103880,4512696,3105161,4514185,908,1521,452,540,-2153,3283,-2102,6267,23,24,805
2156155,3103988,4512832,3105292,4514316,1269,1019,597,637,-2111,2919,-2821,5043,23,12,805
2157156,3104120,4512956,3105423,4514447,969,1173,656,571,-2008,1500,-2699,3871,27,27,807
2158157,3104264,4513064,3105554,4514578,813,1383,652,457,-1920,682,-2405,3042,29,18,808
2159158,3104412,4513152,3105685,4514709,756,1652,604,325,-1817,-935,-2044,2779,25,25,807
2160159,3104564,4513272,3105816,4514840,697,1257,611,172,-1774,464,-1796,2598,31,27,805
2161160,3104720,4513400,3105947,4514971,636,1158,595,44,-1694,-74,-1926,2092,21,14,808
2162161,3104896,4513492,3106078,4515102,366,1625,648,-6,-1613,-2127,-1810,1819,30,21,812
2163162,3105048,4513596,3106209,4515233,657,1487,725,-173,-1547,-6,-2312,733,25,28,808
2164163,3105200,4513720,3106340,4515364,647,1241,786,-383,-1456,-1093,-1350,1123,25,13,806
2165164,3105368,4513848,3106471,4515495,431,1192,785,-458,-1404,-371,-1221,2222,28,21,811
2166165,3105516,4513968,3106602,4515626,675,1297,768,-555,-1349,-274,-938,2055,32,15,813
2167166,3105692,4514068,3106733,4515757,305,1561,737,-714,-1247,-246,-770,2964,31,15,810
2168167,3105896,4514196,3106864,4515888,-77,1212,706,-878,-1140,-671,-1445,2829,30,23,809
2169168,3106088,4514296,3106995,4516019,46,1576,766,-1097,-1041,-560,-1485,3686,41,21,815
2170170,3106252,4514428,3107126,4516150,382,1176,880,-1267,-931,522,-1458,4328,28,29,811
2171170,3106432,4514540,3107257,4516281,160,1435,1070,-1297,-856,474,-1349,4548,40,21,815
2172171,3106588,4514656,3107388,4516412,449,1391,1223,-1174,-800,851,-1088,5081,39,31,812
2173172,3106772,4514784,3107519,4516543,76,1242,1381,-1070,-741,1872,-1292,4148,30,21,812
2174173,3106940,4514884,3107650,4516674,260,1606,1495,-978,-661,1365,-1453,4521,40,15,816
2175174,3107128,4514996,3107781,4516805,-16,1464,1612,-993,-538,767,-1662,3872,39,27,810
2176175,3107288,4515112,3107912,4516936,322,1422,1723,-1030,-410,1197,-1231,4036,32,23,812
2177176,3107512,4515240,3108043,4517067,-519,1273,1862,-1014,-316,721,-668,3850,35,22,811
2178177,3107740,4515384,3108174,4517198,-611,1068,1985,-1058,-268,1120,-218,3425,26,34,811
2179178,3107960,4515508,3108305,4517329,-550,1321,2038,-1187,-240,1486,-318,3538,31,20,813
2180179,3108100,4515664,3108436,4517460,446,910,2036,-1378,-189,182,-230,2643,31,34,810
2181180,3108228,4515800,3108567,4517591,597,1158,2055,-1573,-180,54,73,2327,34,18,816
2182181,3108396,4515936,3108698,4517722,81,1156,2063,-1599,-185,403,339,2768,31,34,813
2183182,3108552,4516044,3108829,4517853,220,1516,2033,-1624,-175,558,198,2043,28,27,814
2184183,3108740,4516156,3108960,4517984,-205,1475,1968,-1689,-122,188,-158,1009,40,23,811
2185217,3108888,4516276,3109091,4518115,288,1380,1891,-1861,-63,-525,-488,1127,27,23,811
2186185,3109072,4516408,3109222,4518246,-186,1229,1828,-1999,3,210,-388,1350,37,24,813
2187186,3109268,4516552,3109353,4518377,-364,1074,1823,-2089,81,59,-917,1429,43,18,815
2188187,3109436,4516668,3109484,4518508,-30,1431,1872,-2086,185,-504,-1233,1921,44,20,816
2189188,3109608,4516808,3109615,4518639,-98,1127,1926,-2081,302,-84,-1492,2201,39,32,813
2190189,3109784,4516932,3109746,4518770,-168,1330,1982,-2091,450,-467,-1523,2288,30,15,816
2191190,3109972,4517048,3109877,4518901,-343,1437,2055,-2111,586,-317,-1533,2331,37,25,813
2192191,3110144,4517176,3110008,4519032,-161,1288,2131,-2126,724,-263,-1499,2844,38,28,811
